ean_code,product_id,product_name,product_description,product_price,product_image,product_weight,product_height,product_length,product_width,product_url,unit_type
8712448426596,1101665,Hendrik Jan drukspuit 5 liter,"  Deze Hendrik Jan drukspuit is een zeer gebruiksvriendelijke hulpmiddel om gecontroleerd de groei van mos en onkruid te voorkomen of bestrijden. Door middel van een handpomp kan er druk worden gezet op de spuit en dankzij het overdruk veiligheid ventiel is er nooit sprake van gevaarlijke overdruk.
De belangrijkste specificaties
•Vulcapaciteit van 5 liter
•Voorzien van een overdrukventiel
•Ergonomisch D-handvat
•Schouderriem
•Fiberglas verlengsteel
•Kunststof instelbare sproeikop
De voordelen van Hendrik Jan drukspuit 5 liter
Wees de groei van mos en onkruid tussen tegels voor door de kieren te behandelen met de inhoud van deze drukspui
Wat zit er in de verpakking?
• Hendrik Jan drukspuit 5 l.
Tips & Tricks
• Vul de drukspuit voor 1/3 met water en vul de rest aan met een duurzaam, ecologisch bestrijdingsmiddel tot de aangegeven maximale inhoud.
• Na elk gebruik druk afvoeren, tank leegmaken, zorgvuldig schoonmaken en met schoon water uit spoelen. Daarna de drukspuit open laten drogen.","€ 23,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/0/1033310.jpeg,"1,08 kg","19,00 cm","41,00 cm","19,00 cm",https://www.talentools.nl/hendrik-jan-drukspuit-5-liter,Stuks
8712448426558,1101661,Hendrik Jan schoon water dompelpomp 250 watt,"  De Hendrik Jan dompelpomp is een krachtige en compacte pomp voor gebruik rondom het huis en in de tuin. De pomp is zeer geschikt voor het leegpompen van ondergelopen kleine ruimtes zoals kelders, garages en voor het overpompen van water uit waterreservoirs. Geschikt voor een aansluitspanning van 230 V. Dankzij de 250 W motor kan tot 6.000 liter water per uur gepomp worden tot een hoogte van maximaal 6 meter.
De pomp is geschikt voor schoon tot licht vervuild water (max. 35°C) met vuildeeltjes met een diameter van maximaal 5 mm. Het water kan worden weggepompt tot een niveau van slechts 20-40 mm. Dankzij de handige universele slangaansluiting kunnen de meest gangbare schroefkoppelingen bevestigd worden aan de pomp. Slangen van 25 mm (1”) en 38 mm (1 1/2)” kunnen rechtstreeks met een slangklem aan de pomp worden bevestigd.
De belangrijkste specificaties
• Maximale dompeldiepte: 5 meter
• Maximale opvoerhoogte : 6 meter
• Voorzien van een 10 meter lange aansluitkabel
• Maximale doorvoercapaciteit: 6000 L/u
• 250 W (230V-50Hz)
• Automatisch aan-/uitschakeling door vlotterschakelaar
De voordelen van Hendrik Jan dompelpomp 250 Watt
• Deze dompelpomp heeft een universele slangaansluiting
• De pomp is voorzien van een lange aansluitkabel van maar liefst 10 meter
Wat zit er in de verpakking?
• 1 Hendrik Jan dompelpomp
Tips & Tricks
Deze dompelpomp heeft 2 jaar garantie","€ 59,00",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/9/6/967445.jpeg,"4,00 kg","37,00 cm","22,00 cm","18,00 cm",https://www.talentools.nl/hendrik-jan-vuilwater-dompelpomp-250-watt,Stuks
8712448426541,1101660,Hendrik Jan vuilwater dompelpomp 550 watt,"  De Hendrik Jan dompelpomp is een krachtige en compacte pomp voor gebruik rondom het huis en in de tuin. De pomp is zeer geschikt voor het leegpompen van ondergelopen kleine ruimtes zoals kelders, garages en voor het overpompen van water uit waterreservoirs. Geschikt voor een aansluitspanning van 230 V.

Dankzij de 550 W motor kan tot 9.960 liter water per uur gepomp worden tot een hoogte van maximaal 7 meter. De pomp is geschikt voor schoon tot licht vervuild water (max. 35°C) met vuildeeltjes met een diameter van maximaal 35 mm. Het water kan worden weggepompt tot een niveau van slechts 20-40 mm. Dankzij de handige universele slangaansluiting kunnen de meest gangbare schroefkoppelingen bevestigd worden aan de pomp. Slangen van 25 mm (1”) en 38 mm (1 1/2)” kunnen rechtstreeks met een slangklem aan de pomp worden bevestigd.
De belangrijkste specificaties
•Maximale dompeldiepte: 7 meter
•Maximale opvoerhoogte: 7 meter
•Voorzien van een 10 meter lange aansluitkabel
•Maximale doorvoercapaciteit: 9.9600 L/u
•550 W (230V-50Hz)
•Automatisch aan-/uitschakeling door vlotterschakelaar
De voordelen van Hendrik Jan dompelpomp 250 Watt
•Deze dompelpomp heeft een universele slangaansluiting
•De pomp is voorzien van een lange aansluitkabel van maar liefst 10 meter
Wat zit er in de verpakking?
•1 Hendrik Jan dompelpomp
Tips & Tricks
Deze dompelpomp heeft 2 jaar garantie.","€ 75,00",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/9/6/967444.jpeg,"5,50 kg","37,00 cm","22,00 cm","18,00 cm",https://www.talentools.nl/hendrik-jan-vuilwater-dompelpomp-550-watt,Stuks
8712448427814,1101785,Hendrik Jan wandslanghouder kunststof,"  Slangenhouder voor muurbevestiging in zware kunststof uitvoering. Voor 30 meter slang van 13 mm.
De belangrijkste specificaties
• Stevig kunststof
• Muur- of wandbevestiging
• Geschikt voor 30 meter waterslang 1/2""
De voordelen van Hendrik Jan kunststof wandslanghouder
• De tuinslang kan eenvoudig worden opgehangen en snel worden afgenomen
Wat zit er in de verpakking?
• 1 Hendrik Jan kunststof wandslanghouder

Tips & Tricks
De wandslanghouder heeft handige openingen voor het ophangen van hulpstukken zoals sproeiers, broezen en straalpijpen","€ 3,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/9/6/967565.jpeg,"0,12 kg","14,70 cm","23,20 cm","15,10 cm",https://www.talentools.nl/hendrik-jan-wandslanghouder-kunststof,Stuks
8712448426732,1101679,Hendrik Jan gieter 5 liter groen,"  De kunststof gieter van Hendrik Jan is een lichte, maar in een kwalitatief hoogwaardige uitvoering. De gieter is groen en de broeskop is zwart. Inhoud van deze gieter is 5 liter.
De belangrijkste specificaties
• Materiaal: kunststof
• Inhoud: 5 liter
• Afneembare broeskop en stevig hengsel
• De gieter is te verkrijgen in 3, 5, 10 en 13 liter
De voordelen van Kunststof gieter 5 liter groen
• Lichte uitvoering en met afneembare broeskop
Wat zit er in de verpakking?
• Hendrik Jan kunststof gieter 5 liter groen
Tips & Tricks
Laat bloemen en planten niet uitdrogen en geef ze regelmatig de gepaste hoeveelheid water. Zeker in de zomer na een warme dag zijn ook planten dorstig, dit geldt zeker voor hangplanten en planten in bloempotten, die kunnen geen water uit de grond onttrekken en kunnen bij warm weer dagelijks wel wat water gebruiken. Omdat planten ‘s avonds geen water meer opnemen wordt aangeraden om planten droog de nacht in te laten gaan en ‘s ochtends vroeg te bewateren of besproeien.","€ 6,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/3/1301961.jpeg,"0,25 kg","15,00 cm","41,00 cm","29,00 cm",https://www.talentools.nl/hendrik-jan-gieter-5-liter-groen,Stuks
8712448425407,RM3,Regenmeter met grondpen,  Met de regenmeter kunt u eenvoudig aflezen hoeveel regen er gevallen is. De regenmeter heeft een verdeelschaal tot 350mm. Gekleurd kunststof reservoir met een opstaande rand. Met lage pen voor plaatsing in/op de grond.,"€ 6,79",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/2/828478.jpeg,"0,15 kg","8,60 cm","32,00 cm","12,00 cm",https://www.talentools.nl/regenmeter-met-grondpen,Stuks
8712448421430,K2275,Thermometer min/max high quality," Een min/max. thermometer is o.a. makkelijk in de kas. U kunt namelijk precies zien hoe warm het op dat moment is, maar u kunt ook zien hoe koud of warm het is geweest.Door naar de onderkant van het rode vloeistof te kijken ziet u de temperatuur van dit moment(bij max. en min. ziet u dezelfde temperatuur). De onderkant van de zwarte pijltjes geeft bij max de maximale temperatuur die geweest is en bij min de minimale temperatuur die geweest is. Met de drukknop in het midden laat u de zwarte pijltjes op het rode vloeistof zakken.","€ 15,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630876.jpeg,"0,16 kg","4,00 cm","25,00 cm","9,50 cm",https://www.talentools.nl/thermometer-min-max-high-quality,Stuks
8712448421393,K2255,Thermometer metaal 50cm gegalvaniseerd, Deze thermometer is gemaakt van metaal. De schaalverdeling is in graden celcius. Deze thermometer heeft als meetvloeistof kerosine. Plaats de thermometer op de wand en bevestig het met een schroef. De bovenkant van het vloeistof geeft aan wat voor temperatuur het op dit moment is.,"€ 11,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630812.jpeg,"0,37 kg","2,50 cm","51,00 cm","11,00 cm",https://www.talentools.nl/thermometer-metaal-50cm-gegalvaniseerd,Stuks
8712448421805,K2262,Thermometer metaal 28cm vogel, Deze thermometer is gemaakt van metaal. De schaalverdeling is in graden celcius. Deze thermometer heeft als meetvloeistof kerosine.Plaats de thermometer op de wand en bevestig het met een schroef. De bovenkant van het vloeistof geeft aan wat voor temperatuur het op dit moment is.,"€ 7,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630846.jpeg,"0,33 kg","2,50 cm","40,00 cm","11,90 cm",https://www.talentools.nl/thermometer-metaal-28cm-vogel,Stuks
8712448421812,K2263,Thermometer metaal 28cm tomaat, Deze thermometer is gemaakt van metaal. De schaalverdeling is in graden celcius. Deze thermometer heeft als meetvloeistof kerosine.Plaats de thermometer op de wand en bevestig het met een schroef. De bovenkant van het vloeistof geeft aan wat voor temperatuur het op dit moment is.,"€ 7,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630874.jpeg,"0,33 kg","2,50 cm","40,00 cm","11,90 cm",https://www.talentools.nl/thermometer-metaal-28cm-tomaat,Stuks
8712448421409,K2260,Thermometer metaal 28cm roos, Deze thermometer is gemaakt van metaal. De schaalverdeling is in graden celcius. Deze thermometer heeft als meetvloeistof kerosine.Plaats de thermometer op de wand en bevestig het met een schroef. De bovenkant van het vloeistof geeft aan wat voor temperatuur het op dit moment is.,"€ 7,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630816.jpeg,"0,33 kg","2,50 cm","40,00 cm","11,90 cm",https://www.talentools.nl/thermometer-metaal-28cm-roos,Stuks
8712448421423,K2270,Thermometer analoog 25cm rond, Deze thermometer is gemaakt van metaal. De schaalverdeling is in analoog in graden celcius. Plaats de thermometer op de wand en bevestig het met een schroef. De wijzer wijst naar de actuele temperatuur.,"€ 17,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/6/3/630875.jpeg,"0,57 kg","5,50 cm","27,30 cm","27,30 cm",https://www.talentools.nl/thermometer-analoog-25cm-rond,Stuks
8712448281904,RM4,Ph/vochtigheids- en licht meter," Deze meter kan zowel het vochtgehalte, zuurtegraad en de lichtsterkte meten. Steek de meter voor ¾ in de aarde. Bij de meter van pH staat alkaline (alkalisch= alkali houdend) en acidic (zuur). Als de meter op 3,5 staat betekend het dat de grond erg zuur is. Als de meter op 7 staat is de grond pH- neutraal. Hoe verder onder de pH 7 hoe zuurder de grond is. Bij de meter van het vocht (moisture) staat dry (droog) en wet (nat). 1 betekend dat de grond heel droog is en 10 houdt in dat de grond heel nat is. Hoe verder onder de 10 hoe droger de grond is. Bij de meter van het licht (light) staat dark (donker) en light (licht). Het licht wordt gemeten in lux. Bij 0 lux is het heel donker en bij 2000 lux is het heel erg licht. Hoe verder onder de 2000 lux hoe donkerder de plek is. Met de knop onder de meter kunt u instellen wat u wilt meten.","€ 15,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/461417.jpeg,"0,08 kg","4,00 cm","37,50 cm","8,20 cm",https://www.talentools.nl/ph-vochtigheids-en-licht-meter,Stuks
8712448282079,K2235,Grondthermometer 32cm, Deze thermometer is geschikt voor het meten van de grondtemperatuur. Deze thermometer heeft een lengte van 32cm.,"€ 4,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/460406.jpeg,"0,07 kg","2,20 cm","38,00 cm","10,00 cm",https://www.talentools.nl/grondthermometer-32cm,Stuks
8712448281935,K2220,Buitenthermometer wit min/max," Deze min / max thermometer is gemaakt van wit kunststof en makkelijk afleesbaar. Hij geeft op beide schalen de actuele temperatuur aan. Met de zwarte markeringen geeft hij in de linker kolom de minimale en in de rechter kolom de maximale temperatuur aan, dat geweest is. Met de drukknop in het midden kunt u de markeringen laten zakken, om zo de zwarte markeringen weer op de actuele temperatuur te zetten","€ 13,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/460405,"0,13 kg","2,30 cm","31,50 cm","12,00 cm",https://www.talentools.nl/buitenthermometer-wit-min-max,Stuks
8712448281928,K2215,Zwembadthermometer, Deze thermometer is geschikt voor het meten van de temperatuur in een zwembad. Deze thermometer heeft een lengte van 20cm.,"€ 5,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/460404,"0,10 kg","7,00 cm","32,00 cm","12,10 cm",https://www.talentools.nl/zwembadthermometer,Stuks
8712448281911,K2210,Diepvriesthermometer 19cm, Deze thermometer is geschikt voot het meten van de temperatuur in een diepvries. Deze thermometer heeft een lengte van 19cm.,"€ 1,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/460403.jpeg,"0,02 kg","2,00 cm","25,00 cm","8,10 cm",https://www.talentools.nl/diepvriesthermometer-19cm,Stuks
8712448296670,RM15,Regenmeter m.bladeren steel," Deze regenmeter is handig voor in uw tuin, zo kunt u bekijken hoeveel neerslag er in uw tuin gevallen is. Deze regenmeter heeft een inhoud van 40 ml en is voorzien van een bladeren steel. De totale lengte van deze regenmeter is 79cm.","€ 9,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/461373.jpeg,"0,27 kg","8,00 cm","80,00 cm","8,00 cm",https://www.talentools.nl/regenmeter-m-bladeren-steel,Stuks
8712448294997,RM81,Windhaan zwart incl.bev., Deze windhaan is een windwijzer in de vorm van een haan. U kunt deze op een muur of paal plaatsen. Deze windhaan is zwart van kleur. Hij wordt geleverd incl. bevestiginsmateriaal.,"€ 11,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/4/6/468871.jpeg,"0,35 kg","4,50 cm","39,00 cm","31,70 cm",https://www.talentools.nl/windhaan-zwart-incl-bev,Stuks
8718469040414,77,Slakkenborstel 100cm set van 4 stuks, Heeft u last van slakken die u planten op eten? Gebruik een slakkenborstel als barrière. Deze is eenvoudig rondom uw plant te leggen. Steek de twee uiteinden in de grond en zet de borstel in het midden extra vast met de bijgeleverde gaffels. Maak een geul langs de buitenkant van de borstel en leg deze aarde aan de binnenkant van de slakkenborstel. Zorg dat er geen openingen meer zijn en voorkom overhangend blad. Ook geschikt voor moestuinbakken. De borstel dient op de rand te worden bevestigd.,"€ 13,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/9/899932.jpeg,"0,23 kg","4,00 cm","109,00 cm","14,20 cm",https://www.talentools.nl/slakkenborstel-100cm-set-van-4-stuks,Stuks
8712448422529,BF19,Muggenvernietiger uv, Deze UV muggenlamp werkt via het stopcontact. De lamp dood de muggen met een elektrisch veld.,"€ 10,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/5/4/549474.jpeg,"0,11 kg","8,00 cm","13,80 cm","8,80 cm",https://www.talentools.nl/muggenvernietiger-uv,Stuks
8712448422321,BF33,Mollenklem," Deze mollenklem is geschikt voor het vangen van mollen. U graaft een gat in de mollenrit zodat de mollenklem precies in het gat past, daarna duwt u het zand weer terug. Als de mol weer door de gang kruipt en tegen de klem aankomt, springt de klem dicht en dood hij de mol. Door de beugels die aan de klem zitten is hij eenvoudig met de hand te spannen en te plaatsen.","€ 9,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/5/4/543448.jpeg,"0,24 kg","6,10 cm","18,90 cm","11,30 cm",https://www.talentools.nl/mollenklem,Stuks
8712448290609,F4,Sneeuw/graanschop pp blauw+d-st," Deze kunststof schep is geschikt voor het schuiven van sneeuw of het verplaatsen van graan.  De breedte van de schep is 35cm. Het blad van de schep is voorzien van een slijtstrip waardoor het blad minder snel slijt. Aan de schep is een D-steel van 100cm bevestigd.
 ","€ 21,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/1/1112585.jpeg,"1,33 kg","20,70 cm","141,00 cm","35,10 cm",https://www.talentools.nl/sneeuw-graanschop-pp-blauw-d-st,Stuks
8712448432290,LK8,Mini-bezem konijn, Deze bezem is geschikt voor lichte schoonmaakwerkzaamheden in en om uw tuin bijv. het schoonmaken van de potten en bloembakken. De bezem heeft zachte cocos haren deze zorgen ervoor dat er niet zo snel iets beschadigd wordt. Zet de bezem nooit met de haren op de grond. Hang de bezem op of zet het met de steel op de grond. Als u de bezem wel met de haren op de grond zet is de kans groot dat de haren krom gaan staan en het gebruik niet meer ideaal is.,"€ 11,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/877260.jpeg,"0,35 kg","7,00 cm","82,00 cm","20,00 cm",https://www.talentools.nl/mini-bezem-konijn,Stuks
8712448432252,LK4,Mini-bezem leeuw, Deze bezem is geschikt voor lichte schoonmaakwerkzaamheden in en om uw tuin bijv. het schoonmaken van de potten en bloembakken. De bezem heeft zachte cocos haren deze zorgen ervoor dat er niet zo snel iets beschadigd wordt. Zet de bezem nooit met de haren op de grond. Hang de bezem op of zet het met de steel op de grond. Als u de bezem wel met de haren op de grond zet is de kans groot dat de haren krom gaan staan en het gebruik niet meer ideaal is.,"€ 11,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/877259.jpeg,"0,35 kg","7,00 cm","82,00 cm","20,00 cm",https://www.talentools.nl/mini-bezem-leeuw,Stuks
8712448432245,LK3,Mini-schep leeuw," Deze kunststof mini-schep is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kunnen ze bijv. leren hoe ze zelf een plantje kunnen planten. Het is voor u kind altijd leuk om iets nieuws te leren/ontdekken. Mocht uw kind na de gedane werkzaamheden, de spade ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 7,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867257.jpeg,"0,15 kg","6,00 cm","87,00 cm","10,50 cm",https://www.talentools.nl/mini-schep-leeuw,Stuks
8712448432283,LK7,Mini-schep konijn," Deze kunststof mini-schep is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kunnen ze bijv. leren hoe ze zelf een plantje kunnen planten. Het is voor u kind altijd leuk om iets nieuws te leren/ontdekken. Mocht uw kind na de gedane werkzaamheden, de spade ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 7,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867265.jpeg,"0,15 kg","6,00 cm","87,00 cm","10,50 cm",https://www.talentools.nl/mini-schep-konijn,Stuks
8712448432269,LK5,Mini-tuinhark konijn," Deze kunststof mini-tuinhark is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kan uw kind meehelpen om het tuinafval uit de borders/bloembakken te verwijderen. Mocht uw kind na de gedane werkzaamheden, de hark ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 6,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867259.jpeg,"0,14 kg","6,00 cm","78,00 cm","16,20 cm",https://www.talentools.nl/mini-tuinhark-konijn,Stuks
8712448432221,LK1,Mini-tuinhark leeuw," Deze kunststof mini-tuinhark is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kan uw kind meehelpen om het tuinafval uit de borders/bloembakken te verwijderen. Mocht uw kind na de gedane werkzaamheden, de hark ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 6,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867241.jpeg,"0,14 kg","6,00 cm","78,00 cm","16,20 cm",https://www.talentools.nl/mini-tuinhark-leeuw,Stuks
8712448432238,LK2,Mini-gazonhark leeuw," Deze mini-gazonhark is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kan uw kind bijv. alle bladeren in de tuin op een hoop harken, en daarna in een tuinafvalzak stoppen. Mocht uw kind na de gedane werkzaamheden, de hark ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 6,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867255.jpeg,"0,14 kg","1,80 cm","84,50 cm","17,10 cm",https://www.talentools.nl/mini-gazonhark-leeuw,Stuks
8712448432276,LK6,Mini-gazonhark konijn," Deze mini-gazonhark is geschikt voor kinderen die graag willen meehelpen in de tuin. Zo kan uw kind bijv. alle bladeren in de tuin op een hoop harken, en daarna in een tuinafvalzak stoppen. Mocht uw kind na de gedane werkzaamheden, de hark ergens neerleggen, dan kunt u deze gemakkelijk terugvinden door de heldere kleuren die zijn gebruikt.","€ 6,99",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867263.jpeg,"0,14 kg","1,80 cm","84,50 cm","17,10 cm",https://www.talentools.nl/mini-gazonhark-konijn,Stuks
8712448432351,LK14,Harkje konijn, Harkje met afbeelding van een konijn. Leuk voor kinderen om mee in het zand te spelen.,"€ 2,29",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867253.jpeg,"0,03 kg","3,50 cm","15,80 cm","6,00 cm",https://www.talentools.nl/harkje-konijn,Stuks
8712448432344,LK13,Vorkje konijn, Vorkje met afbeelding van een konijn. Leuk voor kinderen om mee in het zand te spelen.,"€ 2,19",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867251.jpeg,"0,03 kg","2,10 cm","17,70 cm","5,90 cm",https://www.talentools.nl/vorkje-konijn,Stuks
8712448432337,LK12,Schepje konijn," Schepje met afbeelding van een konijn, leuk voor kinderen om mee in het zand te spelen.","€ 2,29",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867249.jpeg,"0,04 kg","2,10 cm","19,00 cm","5,90 cm",https://www.talentools.nl/schepje-konijn,Stuks
8712448432320,LK11,Harkje leeuw, Harkje met afbeelding van een leeuw. Leuk voor kinderen om mee in het zand te spelen.,"€ 2,29",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867247.jpeg,"0,03 kg","3,50 cm","15,80 cm","6,00 cm",https://www.talentools.nl/harkje-leeuw,Stuks
8712448432313,LK10,Vorkje leeuw, Vorkje met afbeelding van een leeuw. Leuk voor kinderen om mee in het zand te spelen.,"€ 2,19",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867245.jpeg,"0,03 kg","2,10 cm","17,70 cm","5,90 cm",https://www.talentools.nl/vorkje-leeuw,Stuks
8712448432306,LK9,Schepje leeuw," Schepje met afbeelding van een leeuw, leuk voor kinderen om mee in het zand te spelen. ","€ 2,29",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/6/867267.jpeg,"0,04 kg","2,10 cm","19,00 cm","5,90 cm",https://www.talentools.nl/schepje-leeuw,Stuks
8712448432399,LK18,Emmer metaal konijn, Emmer met afbeelding van een konijn. Leuk voor kinderen om mee in het zand/water te spelen.,"€ 7,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/875194.jpeg,"0,16 kg","15,00 cm","13,80 cm","16,60 cm",https://www.talentools.nl/emmer-metaal-konijn,Stuks
8712448432382,LK17,Gieter metaal konijn, Gieter met afbeelding van een konijn. Leuk voor kinderen die graag willen helpen met plantjes water geven.,"€ 10,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/875192.jpeg,"0,25 kg","14,00 cm","21,60 cm","29,50 cm",https://www.talentools.nl/gieter-metaal-konijn,Stuks
8712448432375,LK16,Emmer metaal leeuw, Emmer met afbeelding van een leeuw. Leuk voor kinderen om mee in het zand/water te spelen,"€ 7,49",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/875191.jpeg,"0,16 kg","15,00 cm","13,80 cm","16,60 cm",https://www.talentools.nl/emmer-metaal-leeuw,Stuks
8712448432368,LK15,Gieter metaal leeuw, Gieter met afbeelding van een leeuw. Leuk voor kinderen die graag willen helpen met plantjes water geven.,"€ 10,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/8/7/875190.jpeg,"0,25 kg","14,00 cm","21,60 cm","29,50 cm",https://www.talentools.nl/gieter-metaal-leeuw,Stuks
8712448284059,G700,Tuinset 3delig metaal/hout,"  Tuinset bestaande uit handkrabber, handvoegenkrabber en verplantschepje. De gelakte steel zorgt ervoor dat het hout geen water en vuil opneemt, dus zorgt voor een langere levensduur. Het handgereedschap is geproduceerd uit verzinkt staal wat roesten tegengaat en hierdoor dus een langere levensduur heeft. De handkrabber is geschikt voor het omwoelen van grond bijvoorbeeld in uw potten en bloembakken. De handvoegenkrabber is geschikt voor het schoonmaken van voegen en andere nauwe plekken. Het verplantschepje is geschikt voor kleine verplantzwerkzaamheden.","€ 18,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/1/1152345.jpeg,"0,55 kg","8,30 cm","40,00 cm","19,10 cm",https://www.talentools.nl/tuinset-3delig-metaal-hout,Stuks
8712448435543,MA430,Multischep aluminium 430 mm," Deze multischep is geschikt als meelschep of voerschep. Voor dierenvoeding, meel of handig in de tuin om zaden te verspreiden.
 ","€ 45,00",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/1/1103254.jpeg,"2,50 kg","9,50 cm","43,00 cm","18,50 cm",https://www.talentools.nl/multischep-aluminium-430-mm,Stuks
8712448435536,MA400,Multischep aluminium 400 mm," Deze multischep is geschikt als meelschep of voerschep. Voor dierenvoeding, meel of handig in de tuin om zaden te verspreiden.
 ","€ 32,50",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/1/1103253.jpeg,"1,60 kg","7,50 cm","40,00 cm","16,00 cm",https://www.talentools.nl/multischep-aluminium-400-mm,Stuks
8712448435529,MA350,Multischep aluminium 350 mm," Deze multischep is geschikt als meelschep of voerschep. Voor dierenvoeding, meel of handig in de tuin om zaden te verspreiden.
 ","€ 22,95",https://www.talentools.nl/media/catalog/product/cache/6ad789fdec6ea98caa0d1eb6a10b5f89/1/1/1103252.jpeg,"0,90 kg","6,40 cm","35,00 cm","12,00 cm",https://www.talentools.nl/multischep-aluminium-350-mm,Stuks
